sku,nombre,estado_actual,ruta_imagen_actual,ubicacion,notas
prod-00116,JERINGA 3P 5 ML,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"QA visual: foto muestra jeringa de 3ml, el producto es de 5ml; Fase 2: reemplazada desde fuente permitida (https://www.larebajavirtual.com/jeringa-alfasafe-3ml-3p-23x1-62548/p?srsltid=AfmBOoq-8YweaD64weyAo-32hO6wn0UeElFzaiuvZmd3NFz94SOGF1tb); QA2 tras Fase 2: sigue sin coincidir (Marca AlfaSafe 3ml, no jeringa 3P 5ml); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00115,JERINGA 3 P 3ML,ok,imagenesmedimentos/reales/prod-00115.png,reales,
prod-00114,JERINGA 3P 10 ML,ok,imagenesmedimentos/reales/prod-00114.png,reales,
prod-00113,ACID MANTLE N 120ML,ok,imagenesmedimentos/reales/prod-00113.jpg,reales,
prod-00112,DICLOFENACO 1% GEL 50 G ICOM,corregida,imagenesmedimentos/reales/prod-00112.jpg,reales,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual
prod-00109,SEVEDOL EXTRA FUERTE BLISTER D,ok,imagenesmedimentos/reales/prod-00109.png,reales,
prod-00104,MEPROGAL 7.5 MG 10 TABLETAS,corregida,imagenesmedimentos/reales/prod-00104.jpg,reales,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual
prod-00103,MEPROGAL 15 MG 10 TABLETAS,corregida,imagenesmedimentos/reales/prod-00103.webp,reales,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual
prod-00101,ATIFLAN 50 MG 20 TABLETAS DICL,corregida,imagenesmedimentos/reales/prod-00101.png,reales,"Fase 2: reemplazada desde fuente permitida (https://www.larebajavirtual.com/diclofenaco-50-mg-la-sante-40545/p?srsltid=AfmBOorMxP5LKnoK9dOPsiW5GvutWRClpgApHorFYXQZuHthMuZrNdaY); QA2 tras Fase 2: sigue sin coincidir (Muestra marca La Sante, no Atiflan); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual"
prod-00099,NEOSALDINA GOTAS 30 ML,ok,imagenesmedimentos/reales/prod-00099.jpg,reales,
prod-00098,NEOSALDINA 4 GRAGEAS,ok,imagenesmedimentos/reales/prod-00098.webp,reales,
prod-00095,GELIMED PLUS HMB,ok,imagenesmedimentos/reales/prod-00095.png,reales,
prod-00094,GELIMED 10 G,ok,imagenesmedimentos/reales/prod-00094.webp,reales,
prod-00093,NEURO BION 30 TABLETAS,ok,imagenesmedimentos/reales/prod-00093.jpg,reales,
prod-00091,ACIDO FUSIDICO 2% MK,ok,imagenesmedimentos/reales/prod-00091.png,reales,
prod-00090,GELCLAIR GEL ORAL CONCENTRADO,ok,imagenesmedimentos/reales/prod-00090.jpg,reales,
prod-00089,TRAMADOL 100 MG GOTAS 10 ML,ok,imagenesmedimentos/reales/prod-00089.jpg,reales,
prod-00085,GAVISCON DOBLE ACCION,ok,imagenesmedimentos/reales/prod-00085.png,reales,
prod-00084,CREMA ANTIHEMORROIDAL MAX FORT,ok,imagenesmedimentos/reales/prod-00084.png,reales,
prod-00082,MUCOSINA SUSPENSION 120 ML,ok,imagenesmedimentos/reales/prod-00082.png,reales,
prod-00078,HIALTEARS LUBRICANTE OCULAR 5M,ok,imagenesmedimentos/reales/prod-00078.jpg,reales,
prod-00076,TAMSULON DUO 30 CAPSULAS,ok,imagenesmedimentos/reales/prod-00076.jpg,reales,
prod-00075,ZAMBON MONURIL 3 G GRANULADO,ok,imagenesmedimentos/reales/prod-00075.webp,reales,
prod-00074,B VIT HT 1 JERINGA,ok,imagenesmedimentos/reales/prod-00074.png,reales,
prod-00072,TENSOFAR LOSARTAN 50 MG,ok,imagenesmedimentos/reales/prod-00072.jpg,reales,
prod-00069,EVALAX POLVO 250 G,ok,imagenesmedimentos/reales/prod-00069.jpg,reales,
prod-00066,WASSERTROL GOTAS OFT 5 ML,ok,imagenesmedimentos/reales/prod-00066.jpg,reales,
prod-00064,BACIPREX 250 MG POLVO,corregida,imagenesmedimentos/reales/prod-00064.png,reales,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual
prod-00063,BACIPREX 500MG AMOXICILINA,corregida,imagenesmedimentos/reales/prod-00063.jpg,reales,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual
prod-00061,AFELEX 500 MG,corregida,imagenesmedimentos/reales/prod-00061.jpg,reales,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual
prod-00060,ACNIBEN 300 MG,corregida,imagenesmedimentos/reales/prod-00060.jpg,reales,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual
prod-00059,ADVIL ULTRA 4 CAPSULAS,ok,imagenesmedimentos/reales/prod-00059.jpg,reales,
prod-00058,ADVIL LIQUID ESPALDA Y CUELLO,ok,imagenesmedimentos/reales/prod-00058.jpg,reales,
prod-00057,DEXAMETASONA FOSFATO 8 MG/2ML ,ok,imagenesmedimentos/reales/prod-00057.png,reales,
prod-00055,ALCOHOL ALCOMAX 350 ML,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles
prod-00054,ALCOHOL ALCOMAX 700 ML,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual
prod-00053,APRONAX LIQUID GELS 275MG,ok,imagenesmedimentos/reales/prod-00053.jpg,reales,
prod-00051,PEDIALYTE ACTIVE FRESA 500 ML,corregida,imagenesmedimentos/reales/prod-00051.jpg,reales,"QA visual: foto muestra sabor coco, producto es sabor fresa; Fase 2: reemplazada desde fuente permitida (https://www.farmatodo.com.co/producto/1036531-suero-rehidratante-pedialyte-active-fresa-frasco-x-500-ml); QA2 tras Fase 2: sigue sin coincidir (Sabor cereza, no fresa); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual"
prod-00048,CRONOFEN L JARABE 100 ML,ok,imagenesmedimentos/reales/prod-00048.jpg,reales,
prod-00047,CRONOFEN GOTAS 30 ML,ok,imagenesmedimentos/reales/prod-00047.jpg,reales,
prod-00043,NAPROXENO 250 MG,ok,imagenesmedimentos/reales/prod-00043.jpg,reales,
prod-00042,NAPROXENO 500 MG,ok,imagenesmedimentos/reales/prod-00042.jpg,reales,
prod-00041,ENSURE ADVANCE VAINILLA 220 ML,ok,imagenesmedimentos/reales/prod-00041.jpg,reales,
prod-00039,ASPIRINA EFERVESCENTE CAJA 12 ,ok,imagenesmedimentos/reales/prod-00039.webp,reales,
prod-00038,ASPIRINA EFERVESCENTE,ok,imagenesmedimentos/reales/prod-00038.png,reales,
prod-00037,TREDA DIOSMECTITA 3 G,ok,imagenesmedimentos/reales/prod-00037.webp,reales,
prod-00036,ADVIL CHILDREN JARABE 100 ML,corregida,imagenesmedimentos/reales/prod-00036.jpg,reales,"QA visual: foto muestra envase de 60ml, el producto es de 100ml; Fase 2: reemplazada desde fuente permitida (https://www.locatelcolombia.com/7702132009748-advil-children-suspension-sabor-frutas-x-100ml/p)"
prod-00035,ADVIL CHILDREN JARABE 60 ML,ok,imagenesmedimentos/reales/prod-00035.jpg,reales,
prod-00034,ACETAMINOFEN JARABE 100 ML,ok,imagenesmedimentos/reales/prod-00034.jpg,reales,
prod-00031,CONGESTEX KIDS JARABE 90 ML,ok,imagenesmedimentos/reales/prod-00031.jpg,reales,
prod-00030,CATALAC ACETAMINOFEN 500 MG,corregida,imagenesmedimentos/reales/prod-00030.png,reales,"QA visual: foto muestra marca La Santé, producto es marca Catalac; Fase 2: sin coincidencia confiable en fuentes permitidas; archivo viejo movido a C:\Users\lenovo\Desktop\proyectohuevo\imagenesmedimentos\reales\_revisar_manual\prod-00030.jpg; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual"
prod-00029,PAÑITOS PEQUEÑIN  24 PAÑITOS,ok,imagenesmedimentos/reales/prod-00029.jpg,reales,
prod-00028,PAÑITOS PEQUEÑIN  70 PAÑITOS,ok,imagenesmedimentos/reales/prod-00028.jpg,reales,
prod-00027,BISOLVON ADULTOS  120 ML,ok,imagenesmedimentos/reales/prod-00027.jpg,reales,
prod-00026,FLEXIMAX NAP 14 TABLETAS  CAJA,ok,imagenesmedimentos/reales/prod-00026.jpg,reales,
prod-00025,ECLOSYNT INHALADOR  50 MCG,ok,imagenesmedimentos/reales/prod-00025.jpg,reales,
prod-00024,SACRUSYT SALBUTAMOL INHALADOR ,ok,imagenesmedimentos/reales/prod-00024.png,reales,
prod-00023,DEPO- PROVERA INYECTABLE  150 ,ok,imagenesmedimentos/reales/prod-00023.png,reales,
prod-00022,MIEL DE ROSAS UNGÜENTO  30 CC,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas
prod-00019,GLICERINA CARBONATADA GOTAS  3,ok,imagenesmedimentos/reales/prod-00019.jpg,reales,
prod-00018,PIEDRA ALUMBRE UNGÜENTO  25 G,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas
prod-00017,VAGINCORT CREMA  20 G,sin_resolver,imagenesmedimentos/genericas/cuidado-personal.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas
prod-00016,VAGINSOL F CREMA  20 G,ok,imagenesmedimentos/reales/prod-00016.jpg,reales,
prod-00015,VAGINSOL F OVULOS  3 OVULOS,ok,imagenesmedimentos/reales/prod-00015.jpg,reales,
prod-00014,COGESTEX KIDS JARABE  90 ML,ok,imagenesmedimentos/reales/prod-00014.png,reales,
prod-00013,ECLOSYNT INHALADOR  250 MCG X ,ok,imagenesmedimentos/reales/prod-00013.jpg,reales,
prod-00012,VERDE GALEZ POMADA  23 G,ok,imagenesmedimentos/reales/prod-00012.png,reales,
prod-00011,BISOLVON MAX JARABE  120 ML  T,ok,imagenesmedimentos/reales/prod-00011.jpg,reales,
prod-00009,BEDOYECTA INYECTABLE  3 USOS,ok,imagenesmedimentos/reales/prod-00009.jpg,reales,
prod-00008,BEDOYECTA INYECTABLE  1 USO,ok,imagenesmedimentos/reales/prod-00008.jpg,reales,
prod-00003,PROVERA TABLETAS  10 MG,ok,imagenesmedimentos/reales/prod-00003.jpg,reales,
prod-00002,PROVERA TABLETAS  5 MG,ok,imagenesmedimentos/reales/prod-00002.webp,reales,
